fit_time,win_length_sec,weights,thresh,seed,sample,n_mfcc,max_points,hop_length_sec,distance,alpha,mean_auc,std_auc,rank,mean_train_auc,std_train_auc
156.1591280301412,0.4666666666666667,"(1, 2)",1888.888888888889,28,18,20,150,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.4666666666666667,0.893353576248313,0.07802893787345516,18,0.9250972278750057,0.03479396228152444
1.2183550198872883,0.37777777777777777,"(1,)",1666.6666666666667,28,15,15,250,0.4555555555555556,<function wasserstein at 0x7d55b84b4ae0>,0.4666666666666667,0.8933198380566801,0.07892781515011638,19,0.9412924524035636,0.027241500538055477
1.1397937138875325,0.37777777777777777,"(2, 1)",1000.0,28,11,15,150,0.4111111111111111,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.8878012338538656,0.05784196808010998,20,0.900191064079953,0.019464832846029942
3.812141180038452,1.0,"(2, 1)",3000.0,28,12,10,200,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.8869433198380566,0.03836946722578194,21,0.8825396825396825,0.05839610107064082
2.8687573273976645,0.37777777777777777,"(1, 1)",2777.777777777778,28,13,10,200,0.4555555555555556,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.8821476768845189,0.039348977818084996,22,0.8980124813458147,0.03907577797385323
10.131437381108602,0.7333333333333334,"(1, 2)",2777.777777777778,28,12,10,200,0.32222222222222224,<function wasserstein at 0x7d55b84b4ae0>,0.8277777777777778,0.8746481588586851,0.03970051604413482,23,0.9049970605526162,0.03109783310735449
11.835650126139322,0.2,"(1, 1)",1000.0,28,10,10,200,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.7555555555555556,0.8680017351069981,0.10851480317648395,24,0.8628872156649935,0.04664913818272147
1.3142720063527424,0.5555555555555556,"(1, 2)",1000.0,28,10,10,100,0.4111111111111111,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.8641604010025062,0.08072373959161541,25,0.8606147967259078,0.051449225333639825
4.69518764813741,0.4666666666666667,"(2, 1)",1444.4444444444443,28,18,20,150,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.8626132639290534,0.07265633066753388,26,0.9032865282865283,0.02153359273672615
4.723099072774251,0.4666666666666667,"(1, 1)",2777.777777777778,28,15,20,100,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.8616203971467128,0.07660101321629943,27,0.8547110297110297,0.0553932157957232
6.859480142593384,0.37777777777777777,"(1, 2)",1000.0,28,14,20,150,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.8582658569500675,0.10771891673884534,28,0.8631020214353547,0.03495898789161976
1.5928050676981609,0.7333333333333334,"(1,)",1666.6666666666667,28,15,10,150,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.8564006169269328,0.08641032327432029,29,0.8872563650341428,0.03379907080398151
1.784756104151408,0.2,"(2, 1)",1666.6666666666667,28,13,10,150,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.3944444444444445,0.8539907460960093,0.06709045907119701,30,0.8712352462352463,0.06784439352665848
2.41433318456014,0.9111111111111112,"(1,)",2555.5555555555557,28,12,15,200,0.4111111111111111,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.8512675920570657,0.07477723706252769,31,0.839543481210148,0.03423002103616039
4.696000576019287,0.2888888888888889,"(1,)",1000.0,28,10,10,200,0.23333333333333334,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.8500096394833236,0.08473998132152674,32,0.8697813503369058,0.04047397423768308
3.7997594674428306,0.9111111111111112,"(1,)",2111.1111111111113,28,18,10,150,0.2777777777777778,<function wasserstein at 0x7d55b84b4ae0>,0.8277777777777778,0.8484046655099288,0.06936379869545908,33,0.8191697191697193,0.012667109875494553
21.627195835113525,0.37777777777777777,"(1, 1)",2333.3333333333335,28,13,20,200,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.7555555555555556,0.8448525159051475,0.06373748834125537,34,0.8645242617464839,0.028980016310289413
60.47124449412028,0.37777777777777777,"(2, 1)",1444.4444444444443,28,17,20,150,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.8432282629651051,0.07450757339073061,35,0.859177859177859,0.025781690209470423
2.1524599393208823,0.6444444444444445,"(1,)",2333.3333333333335,28,19,10,200,0.3666666666666667,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.8377096587622903,0.03397201192729987,36,0.8372303622303622,0.060017713604224386
1.7421043713887532,0.4666666666666667,"(1, 2)",1888.888888888889,28,10,20,150,0.2777777777777778,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.8349575862733758,0.05464692684020567,37,0.8283792339347894,0.030737958241578937
2.862659215927124,0.4666666666666667,"(1,)",2555.5555555555557,28,12,15,100,0.2777777777777778,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.8345286292654714,0.09442909992456143,38,0.8386412969746303,0.05351630301746056
4.105294068654378,0.5555555555555556,"(1, 2)",1666.6666666666667,28,15,15,200,0.4111111111111111,<function wasserstein at 0x7d55b84b4ae0>,0.6111111111111112,0.8330730672835935,0.06153623433056661,39,0.8621738343960567,0.03100352956106492
4.942286491394043,0.2,"(2, 1)",1000.0,28,12,15,200,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.8200645845382688,0.008376425368557382,40,0.8191414552525664,0.04675882733551683
3.3794545332590737,0.4666666666666667,"(1, 2)",2777.777777777778,28,19,15,250,0.2777777777777778,<function wasserstein at 0x7d55b84b4ae0>,0.32222222222222224,0.8153749759012917,0.07812916181319593,41,0.8692036358703025,0.047892023225063675
6.582488934199016,0.7333333333333334,"(1, 2)",2111.1111111111113,28,15,25,250,0.4111111111111111,<function wasserstein at 0x7d55b84b4ae0>,0.9,0.8080055909003278,0.03004744853211741,42,0.8067019400352734,0.02838639568557455
19.43367926279704,1.0,"(1, 2)",1666.6666666666667,28,18,10,200,0.1,<function wasserstein at 0x7d55b84b4ae0>,0.4666666666666667,0.807017543859649,0.02686034028384736,43,0.8118346673902229,0.017435305487527416
9.16333293914795,0.2,"(2, 1)",1666.6666666666667,28,18,25,200,0.2777777777777778,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.8056149990360516,0.06662455275413291,44,0.8219101885768553,0.048156551569924724
18.128689606984455,0.2,"(2, 1)",1666.6666666666667,28,14,20,200,0.18888888888888888,<function wasserstein at 0x7d55b84b4ae0>,0.6833333333333333,0.8048968575284365,0.053495080236352986,45,0.861200425089314,0.023335726924472094
1.14806071917216,0.9111111111111112,"(1, 2)",1000.0,28,13,15,100,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.3944444444444445,0.8008386350491614,0.06660213480212013,46,0.8053362275584498,0.06505247606329437
4.604418754577637,0.2888888888888889,"(1, 1)",1888.888888888889,28,15,25,250,0.5,<function wasserstein at 0x7d55b84b4ae0>,0.9,0.7996626180836707,0.058554066900933226,47,0.8103468547912992,0.038868789576403266
0.725675106048584,0.4666666666666667,"(1, 2)",1888.888888888889,28,13,15,200,0.2777777777777778,<function wasserstein at 0x7d55b84b4ae0>,0.25,0.7982504337767495,0.07613423598866247,48,0.8093723149278705,0.06153614114509048
4.453987280527751,0.5555555555555556,"(1,)",1888.888888888889,28,16,10,200,0.32222222222222224,<function wasserstein at 0x7d55b84b4ae0>,0.9,0.7907460960092539,0.026830836478997352,49,0.7903235653235653,0.04017216950366312
